sID,RAND,Stressor,Label,,,,,,,,,,,,,,,,
2259,0.518662921,OMG this corona virus thing has me stressing because now I can't work and am not getting,Work,,,,,,,,,,,,,,,,
4082,0.496141586,I'm sick of working and planning and long-term goals.,Work,,,,,,,,,,,,,,,,
3134,0.902439438,worrying about my daughter being  sick at college and not there to take care of,Family Issues,,,,,,,,,,,,,,,,
659,0.977927072,I AM VERY  MUCH STRESSFUL BECAUSE OF MY HEALTH PROBLEM,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
2145,0.304454242,needing to move from my current living situation.,Other,,,,,,,,,,,,,,,,
2024,0.882507821,"my new, used car has been costing me a lot of money.",Financial Problem,,,,,,,,,,,,,,,,
5933,0.122931141,It's stress. I need to start meditating or something.,Emotional Turmoil,,,,,,,,,,,,,,,,
1245,0.206500428,i'm having second thoughts about getting married.,Social Relationships,,,,,,,,,,,,,,,,
4380,0.454970249,Work sucks and the new people are getting on my nerves... especally when they don't show up.,Work,,,,,,,,,,,,,,,,
2453,0.930721857,"stressing about my upcoming taxes, since i don't know how much i'll have to pay.",Financial Problem,,,,,,,,,,,,,,,,
5161,0.513867278,"because of that, he fears for our kids when they go to school that no matter what grades they get, it won't be good enough for me.",School,,,,,,,,,,,,,,,,
1809,0.0922616,my client's mom cancelled on wednesdays. idk how i will make up the time.,Work,,,,,,,,,,,,,,,,
3608,0.027498114,"Its not easy work, and my back hurts.","Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
4473,0.230043368,i feel so trapped in my house even though im usually here most of the time.,Emotional Turmoil,,,,,,,,,,,,,,,,
1301,0.758870204,I'm so worried about getting sick or my husband getting sick.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
2159,0.151863493,no yet,Other,,,,,,,,,,,,,,,,
6011,0.498620915,"Of course, on a related note, I'm starting to be concerned about my money.",Financial Problem,,,,,,,,,,,,,,,,
6079,0.486116979,I have decided that I need to be making more money.,Financial Problem,,,,,,,,,,,,,,,,
5677,0.994027623,EVERY time i get into trouble he always has to try to get my dad to punish me more and more. and gets me sooo pissed.,Family Issues,,,,,,,,,,,,,,,,
2938,0.040440971,"well, money's been a little tight, but it'll be fine.  just a temporary issue.",Financial Problem,,,,,,,,,,,,,,,,
5400,0.801586515,It feels like I'm losing touch with a good friend lately.,Social Relationships,,,,,,,,,,,,,,,,
876,0.692380313,i have been having a hard time going to sleep.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
6378,0.729882342,I feel so helpless and upset almost everyday.,Emotional Turmoil,,,,,,,,,,,,,,,,
2854,0.415818376,"trying to get into a position at work so i can advance, but having a hard time.",Work,,,,,,,,,,,,,,,,
5234,0.216901113,Oh yea I have been dealing with the ex not wanting to come and pick the kids up .,Social Relationships,,,,,,,,,,,,,,,,
281,0.462408911,feeling alone and that i am not part of anything,Emotional Turmoil,,,,,,,,,,,,,,,,
4986,0.556184981,I couldn't sleep for crap last night cause I was all scared.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
5414,0.539871014,Im sick of how alone I feel when it comes to family.,Family Issues,,,,,,,,,,,,,,,,
4318,0.24688481,"The problem is, I've missed some of the classes so much (Soc. and World Hist.)",School,,,,,,,,,,,,,,,,
1259,0.955043538,i'm just feeling very overwhelmed with my workload and stupid people.,Work,,,,,,,,,,,,,,,,
5825,0.341157696,This crackwhores husband is STILL bitching about the cigarette roller.,Social Relationships,,,,,,,,,,,,,,,,
4112,0.264492948,"I'm way behind, the last 2 days have been kind of crazy, I'm trying to get stuff back in order.",Everyday Decision Making,,,,,,,,,,,,,,,,
5163,0.959143061,Doing some homework and then work Sorry it seems like i don't have time for you but right now,School,,,,,,,,,,,,,,,,
3283,0.312757362,"The nausea and so on I'm gonna have to say is from lack of sleep, stress and being a bit sick.","Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
4583,0.356378942,sooooo we went to collina's after having huge debates and fights over what to eat for dinner.,Other,,,,,,,,,,,,,,,,
6845,0.78079278,"I will not be attending school tomorrow, im not up for it, i have to much on my mind and too much home work i havent completed!",School,,,,,,,,,,,,,,,,
4342,0.915778259,This time is really hard on her with my dad being gone now.,Family Issues,,,,,,,,,,,,,,,,
3862,0.4122176,Any clarity I had found is piled under stress and unwanted responsibilities at the moment.,Other,,,,,,,,,,,,,,,,
2181,0.427125457,not being creative at all.,Other,,,,,,,,,,,,,,,,
223,0.651736438,Dealing with my Lupus flares,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
1165,0.395602041,I was saying whatever is going on in your life do,Other,,,,,,,,,,,,,,,,
764,0.583046786,i feel like odd,Other,,,,,,,,,,,,,,,,
140,0.280719547,can we meet for coffee so i can talk to you?,Other,,,,,,,,,,,,,,,,
3837,0.535670969,so anyways today sucked....sometimes i don't understand myself.... when my life sucks so much why do i even try??,Emotional Turmoil,,,,,,,,,,,,,,,,
3521,0.460036812,i have a cold and my stomach has hurt every time i eat for over a week now. not good.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
6241,0.309467579,Going over to Eliza's house and getting sick there since Eliza and her mom were both sick 3.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
3552,0.665609654,Many sleepless nights had weakened my own body after this ongoing bout with severe dehydration complicated by my first ever case of constipation.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
4582,0.409544053,"Today is gonna be crazy, I have so much stuff to do.",Everyday Decision Making,,,,,,,,,,,,,,,,
6349,0.26204921,"your family, and your very impressionable children about a basic requirement for life is NOT OKAY!",Family Issues,,,,,,,,,,,,,,,,
2557,0.515236931,"The COVID issue.  It's stressing me out, it's so difficult to think about anything else.","Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
4124,0.591908892,It seems like everything I've worked for lately is just falling apart.,Everyday Decision Making,,,,,,,,,,,,,,,,
6038,0.999958306,hence why i want more money!,Financial Problem,,,,,,,,,,,,,,,,
4123,0.276222183,"It made me worry about her, and I also had a tendency to second-guess myself...without an editor, things were difficult.",Work,,,,,,,,,,,,,,,,
6828,0.706061558,My sister is bitching about something to my mom.,Family Issues,,,,,,,,,,,,,,,,
2734,0.937909247,there's too much to do at work and having the kids home from school is a pain,Family Issues,,,,,,,,,,,,,,,,
4775,0.648587078,Today at work was stressful.,Work,,,,,,,,,,,,,,,,
4228,0.996096502,My friend situation has been killing me lately.,Social Relationships,,,,,,,,,,,,,,,,
4538,0.633824955,"I'm sorry that it freaks me out when I hear you are out to dinner with my mom and my mom only, and no one understands why.",Family Issues,,,,,,,,,,,,,,,,
5707,0.285187246,I think the holidays are just a stressful time in general.,Other,,,,,,,,,,,,,,,,
6733,0.701066267,"I don't know, I miss a lot of people a lot more than I thought I did before I thought about things I missed too much.",Social Relationships,,,,,,,,,,,,,,,,
4880,0.207829249,letsee i've been really bad recently overall with school work and such. .,School,,,,,,,,,,,,,,,,
3375,0.078218181,"finally today the headache, fever, swollen glands, sore throat, achy muscle crap started.","Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
718,0.179424758,i can't stand my work. they keep dumping on me i can't handle it!!!,Work,,,,,,,,,,,,,,,,
6820,0.949640627,My mom is freaking out about it and it's really pissing me off.,Family Issues,,,,,,,,,,,,,,,,
1308,0.578860993,i'm stressed about a math quiz tomorrow.,School,,,,,,,,,,,,,,,,
1158,0.858614142,i want to help with your stree.,Other,,,,,,,,,,,,,,,,
5182,0.880636718,People at my school suck.,School,,,,,,,,,,,,,,,,
854,0.885311439,i have an essay due tomorrow and i haven't started,School,,,,,,,,,,,,,,,,
5472,0.663713935,My old friend Rachel Snyder was in the hospital with tuberculosis.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
2495,0.26850994,the conoravisrus making me loose my job,Work,,,,,,,,,,,,,,,,
5424,0.120456081,"My wife died almost two years ago,"" I lie to Trisha as she has fallen silent due to my inability to entertain her. """,Family Issues,,,,,,,,,,,,,,,,
1795,0.518399999,my car has been showing signs that something is wrong with it and it sucks,Other,,,,,,,,,,,,,,,,
4300,0.560909046,some thoughts from today (wed): 1) how difficult it is for me to work around other people's schedules.,Work,,,,,,,,,,,,,,,,
2530,0.447740169,the coronavirus has everyone on lockdown,Other,,,,,,,,,,,,,,,,
1607,0.721331734,lack of control,Emotional Turmoil,,,,,,,,,,,,,,,,
3627,0.225727691,I haven't been feeling too well lately.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
1780,0.801679337,"My boyfriend is trying to move in, he's scared of Corona though..",Social Relationships,,,,,,,,,,,,,,,,
1957,0.276632099,my job is pushing me to the limit,Work,,,,,,,,,,,,,,,,
3129,0.347478116,Worried about whether the work will hold up when things get bad.,Work,,,,,,,,,,,,,,,,
5895,0.252810533,"Instead, this seems to say, I am most afraid of overextending myself and not being able to meet all the obligations that I've put on myself.",Emotional Turmoil,,,,,,,,,,,,,,,,
5802,0.956281434,"I hope you can understand that even though I have to get married to make an heir, I can't love her.",Social Relationships,,,,,,,,,,,,,,,,
354,0.758436118,"Girl, having AJ home all day while trying to wfm is stressing me out.",Social Relationships,,,,,,,,,,,,,,,,
3501,0.595183642,I'm sick and I'm tired and I've been trying so hard to keep it all together.,Emotional Turmoil,,,,,,,,,,,,,,,,
6618,0.14449179,Friends don't let friends date each other.,Social Relationships,,,,,,,,,,,,,,,,
5731,0.972632136,All this stress is wracking my brain and I don't know what to do.,Emotional Turmoil,,,,,,,,,,,,,,,,
5652,0.57631496,I want to go to the doctor and get a blood test because I'm still so tired all the time that I keep getting worried I might have mono.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
2821,0.99723453,too much work time not enough me time,Work,,,,,,,,,,,,,,,,
5527,0.436962926,i feel bad for dorota's mom.,Family Issues,,,,,,,,,,,,,,,,
4794,0.323552786,I feel so stressed out in deciding what to do with my life.,Everyday Decision Making,,,,,,,,,,,,,,,,
2577,0.715585033,The craziness surrounding the coronavirus and not knowing what's going to happen,Emotional Turmoil,,,,,,,,,,,,,,,,
2233,0.62518499,nothing!,Other,,,,,,,,,,,,,,,,
162,0.491951728,college and work have both been pretty stressful.,School,,,,,,,,,,,,,,,,
1303,0.863237605,i'm sorry about your frustrations at work!,Work,,,,,,,,,,,,,,,,
2811,0.565523128,tires,Other,,,,,,,,,,,,,,,,
648,0.971983216,i am trying my best and dont seem to be getting ahead.,Other,,,,,,,,,,,,,,,,
5269,0.297855787,It is so fucking annoying when your boyfriend guesses what you're giving him for Christmas.,Social Relationships,,,,,,,,,,,,,,,,
409,0.321911842,hello can i talk to you know about something important,Other,,,,,,,,,,,,,,,,
5830,0.858714807,Couple of months ago when I had to put my 15 year old dog down.,Emotional Turmoil,,,,,,,,,,,,,,,,
6298,0.740254674,"my marraige is falling apart and my husband doesnt want to talk about it, just issue demands and ultimatums.",Family Issues,,,,,,,,,,,,,,,,
4014,0.917070715,"I was getting frustrated today with it so, I stopped for a little bit.",Everyday Decision Making,,,,,,,,,,,,,,,,
3963,0.57244543,I have been looking for another job b/c I'm in so much debt.,Work,,,,,,,,,,,,,,,,
561,0.516035899,i am just so fed up with the boss and his lack of intelligence,Work,,,,,,,,,,,,,,,,
5556,0.696390493,to top that off my mom isn't going to be with us for her birthday again this year. Because of her fiance and I'm getting pissed.,Family Issues,,,,,,,,,,,,,,,,
4283,0.5572807,schools almost over and it scares me.,School,,,,,,,,,,,,,,,,
553,0.697098192,i am having trouble baking this cake,Other,,,,,,,,,,,,,,,,
6622,0.166086991,I can feel that she's not happy with her situation and probably doesn't feel close to the friends she gets trashed with every night.,Social Relationships,,,,,,,,,,,,,,,,
1569,0.02783271,just hired a new employee and he is leaving after a month,Work,,,,,,,,,,,,,,,,
4074,0.949643475,I'm really really in a conundrum about my job.,Work,,,,,,,,,,,,,,,,
4825,0.067551144,I just can't handle learning with the average joe asshole at my school.,School,,,,,,,,,,,,,,,,
3881,0.193528326,"now that the time for leaving is drawing near, I'm starting to feel sad.",Emotional Turmoil,,,,,,,,,,,,,,,,
5601,0.85069699,"I feel so bad for her though because Jennifer has major post pardom depression and also, 2 weeks after the baby was born, Jennifers dad was killed.","Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
5863,0.468941578,"I've been so stressed about this new job, my musicianship, and the hurricane situation that at work I broke out with like two hives on my neck.",Work,,,,,,,,,,,,,,,,
5521,0.210086738,The girl beside me is being a whiny bitch to her boyfriend.,Other,,,,,,,,,,,,,,,,
756,0.801446152,"i feel jealous of other girls, and worried my husband might be attracted to them.",Social Relationships,,,,,,,,,,,,,,,,
2231,0.807623623,"Nothing serious, we should have lunch soon to talk?",Other,,,,,,,,,,,,,,,,
786,0.794339325,i got passed over for a promotion at work.,Work,,,,,,,,,,,,,,,,
4938,0.749593491,my homework is getting turned in as incomplete a lot now. some of my recent test scores really suck. and my grades are suffering. not to mention,School,,,,,,,,,,,,,,,,
1409,0.472425884,it's been a rough week at work!,Work,,,,,,,,,,,,,,,,
2448,0.961259529,Stressed about this virus thing. It sucks!,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
1082,0.474139182,I lost half my income due to COVID,Financial Problem,,,,,,,,,,,,,,,,
1677,0.25289754,Me not being able to make ends meet.,Work,,,,,,,,,,,,,,,,
4449,0.147213585,"So, the mandatory Christmas luncheon at work looms before me and I fear what may come to pass.",Work,,,,,,,,,,,,,,,,
4258,0.21655201,Ok everytime I try to write something on this thing I get really tired... anybody know why?,Other,,,,,,,,,,,,,,,,
5296,0.493496251,Well my relationship had a bad day today it was like my bf didnt want to hug me or kiss me.,Social Relationships,,,,,,,,,,,,,,,,
5446,0.771315074,"My life is falling apart, Im not going into details just because I dont want to.",Emotional Turmoil,,,,,,,,,,,,,,,,
4522,0.047450125,Work was hectic and crazy for the whole day.,Work,,,,,,,,,,,,,,,,
4670,0.170298767,"Went to Giant and spent money i didnt have but i didnt care, i needed some food.",Financial Problem,,,,,,,,,,,,,,,,
1361,0.615107819,I'm worried about catching COVID-19 from patients at work.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
859,0.153123127,i have been conducting a job search,Work,,,,,,,,,,,,,,,,
1065,0.032525071,i just found out my wages are being garnished due to something from years ago.,Financial Problem,,,,,,,,,,,,,,,,
1358,0.347980503,I'm working from home all the time.,Work,,,,,,,,,,,,,,,,
6045,0.142281215,"I can't afford my car insurance as it is, let alone if the rates went up.",Financial Problem,,,,,,,,,,,,,,,,
6364,0.017045608,"On another note, my mom is pissed at me.",Family Issues,,,,,,,,,,,,,,,,
