Character-ID,Gender,Hair,Hat,TShirt,Pants,Shoes,Beard,Accessory,Fat,Muscles,Slimness,Thin,BreastSize,Neck_Width,Ear_Size,Ear_Angle,Jaw_Width,Jaw_Shift,Jaw_Offset,Cheek_Size,Chin_Offset,Eye_Width,Eye_Form,Eye_InnerCorner,Eye_Corner,Eye_Rotation,Eye_Offset,Eye_ScaleX,Eye_ScaleY,Eye_Size,Eye_Close,Eye_Height,Brow_Height,Brow_Shape,Brow_Thickness,Brow_Length,Nose_Length,Nose_Size,Nose_Angle,Nose_Offset,Nose_Bridge,Nose_Hump,Mouth_Offset,Mouth_Width,Mouth_Size,Mouth_Open,Mouth_Bulging,LipsCorners_Offset,Face_Form,Chin_Width,Chin_Form,Head_Offset,Height,Smile,Sadness,Surprise,Thoughtful,Angry,HeadSize,SkinColor.r,SkinColor.g,SkinColor.b,SkinColor.a,EyeColor.r,EyeColor.g,EyeColor.b,EyeColor.a,HairColor.r,HairColor.g,HairColor.b,HairColor.a,UnderpantsColor.r,UnderpantsColor.g,UnderpantsColor.b,UnderpantsColor.a,Answer.q1_Description,Answer.q2_Description,Answer.q3_Description,AnswerCombined
6374328932854-292,0,11,-1,10,9,9,-1,9,100,0,66.66666412,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.059999999,0,0,0,0,0,-0.083333336,0.88671875,0.53515625,0.41015625,1,0.62890625,0.33203125,0,1,0.125,0.59375,0.99609375,1,0.273584902,0.273584902,0.273584902,1,This is a tall white woman. She has a long blue ponytail pulled behind her head. She has orange eyes.,"She has on blue pants and a blue shirt. Her clothes are her work uniform. She has on white sneakers, and a blue face mask.",This woman is a police officer or security guard. She has on her work uniform. She has a very serious expression like a cop.,"This is a tall white woman. She has a long blue ponytail pulled behind her head. She has orange eyes. She has on blue pants and a blue shirt. Her clothes are her work uniform. She has on white sneakers, and a blue face mask. This woman is a police officer or security guard. She has on her work uniform. She has a very serious expression like a cop."
2064233474968-93,0,2,-1,0,6,1,-1,0,100,0,66.66666412,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.02,0,0,0,0,0,-0.083333336,0.59765625,0.27734375,0.15625,1,0.125,0.59375,0.99609375,1,0.99609375,0,0.99609375,1,0.273584902,0.273584902,0.273584902,1,This woman has an extremely small head. She has broad shoulder. She has long legs.,She is wearing a very small white half shirt. Her pants are grey. She has a small black belt holding up her pants.,She keeps things casual. She has her own fashion sense. She is artistic.,This woman has an extremely small head. She has broad shoulder. She has long legs. She is wearing a very small white half shirt. Her pants are grey. She has a small black belt holding up her pants. She keeps things casual. She has her own fashion sense. She is artistic.
6374939673206-293,0,11,-1,5,1,1,-1,9,66.66666412,0,100,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,-0.02,0,0,0,0,0,0.083333336,0.83984375,0.60546875,0.4765625,1,0,0.4921875,0,1,0.37890625,0.15625,0,1,0.273584902,0.273584902,0.273584902,1,This woman has pale skin. She has green eyes. She has dark brown hair.,She is wearing a blue blouse. She has a skirt with red legging underneath. She is wearing heels.,This woman is a professional. She is conservative and follows the rules. She is worried about COVID and protects herslef.,This woman has pale skin. She has green eyes. She has dark brown hair. She is wearing a blue blouse. She has a skirt with red legging underneath. She is wearing heels. This woman is a professional. She is conservative and follows the rules. She is worried about COVID and protects herslef.
2069043790726-94,0,2,2,4,2,-1,-1,-1,33.33333206,0,33.33333206,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,0.02,0,0,0,0,0,0.083333336,0.41015625,0.1796875,0.09765625,1,0.37890625,0.15625,0,1,0.125,0.59375,0.99609375,1,0.273584902,0.273584902,0.273584902,1,This person is an average height with a lean build. They have darker skin. They have a defined waist and bust.,They are dressed very casually. The pink pants seem like athletic pants. The black top is short sleeved and cropped and the hat is also black.,"The person looks to be a homebody. They are barefoot, so perhaps they just woke up or are getting ready for bed. They do not seem dressed for work.","This person is an average height with a lean build. They have darker skin. They have a defined waist and bust. They are dressed very casually. The pink pants seem like athletic pants. The black top is short sleeved and cropped and the hat is also black. The person looks to be a homebody. They are barefoot, so perhaps they just woke up or are getting ready for bed. They do not seem dressed for work."
6375542869130-294,0,11,-1,5,2,2,-1,9,66.66666412,0,66.66666412,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,0.02,0,0,0,0,0,0.083333336,0.4921875,0.24609375,0.15625,1,0.62890625,0.33203125,0,1,0,0,0,1,0.273584902,0.273584902,0.273584902,1,the woman has short dark hair. She has a medium complexion. she has a but of a muffin top.,she has a blue top. she has a dark colored skirt. she has pink tights.,she looks like a elementary school teacher. she looks like she might work out but is insecure with her body. she looks like she is afraid to get sick.,the woman has short dark hair. She has a medium complexion. she has a but of a muffin top. she has a blue top. she has a dark colored skirt. she has pink tights. she looks like a elementary school teacher. she looks like she might work out but is insecure with her body. she looks like she is afraid to get sick.
2071109680860-95,0,2,2,3,7,4,-1,-1,33.33333206,0,33.33333206,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02,0,0,0,0,0,0.083333336,0.88671875,0.53515625,0.41015625,1,0.7421875,0.7421875,0.7421875,1,0.99609375,0.265625,0,1,0.273584902,0.273584902,0.273584902,1,This person is tall and long legs and somewhat skinny. They have white skin and light brown eyebrows. They have pure white eyes.,They're wearing a black beanie and a maroon colored jacket that ties at the waist. They are also wearing blue shorts with a white stripe on the bottom of the shorts. They're wearing black short boots.,This woman seems a bit disjointed based on her outfit. She's wearing a beanie and a jacket but has on shorts. She appears to be dressed to be outdoors in a moderate climate.,This person is tall and long legs and somewhat skinny. They have white skin and light brown eyebrows. They have pure white eyes. They're wearing a black beanie and a maroon colored jacket that ties at the waist. They are also wearing blue shorts with a white stripe on the bottom of the shorts. They're wearing black short boots. This woman seems a bit disjointed based on her outfit. She's wearing a beanie and a jacket but has on shorts. She appears to be dressed to be outdoors in a moderate climate.
6380702510846-295,0,11,-1,8,3,2,-1,9,66.66666412,0,33.33333206,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02,0,0,0,0,0,0.083333336,0.40234375,0.1796875,0.12890625,1,0.125,0.59375,0.99609375,1,0.99609375,0.9375,0,1,0.273584902,0.273584902,0.273584902,1,This woman is very tall. She has a small head with bright yellow hair and blue eyes. Her skin tone is on the darker side.,The clothing looks very athletic. There is a sleeveless green top with cropped dark pink pants. She has blue sneakers and a blue mask.,She looks like she's ready to go workout around other people. The mask indicates this person will be with others. But the clothes are very casual so it must be an informal setting.,This woman is very tall. She has a small head with bright yellow hair and blue eyes. Her skin tone is on the darker side. The clothing looks very athletic. There is a sleeveless green top with cropped dark pink pants. She has blue sneakers and a blue mask. She looks like she's ready to go workout around other people. The mask indicates this person will be with others. But the clothes are very casual so it must be an informal setting.
2074469920680-96,0,2,-1,10,9,10,-1,-1,33.33333206,0,100,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,0.02,0,0,0,0,0,0.25,0.40234375,0.1796875,0.12890625,1,0.37890625,0.15625,0,1,0.99609375,0.265625,0,1,0.273584902,0.273584902,0.273584902,1,The man has red hair.  His head is a bit big for his body.  He has a feminine stance.,The man is wearing a blue uniform.  It has a badge and a belt.  He has dark shoes.,The man looks like he works in security.  He has a serious look.  He might be a police officer.,The man has red hair.  His head is a bit big for his body.  He has a feminine stance. The man is wearing a blue uniform.  It has a badge and a belt.  He has dark shoes. The man looks like he works in security.  He has a serious look.  He might be a police officer.
6386505692861-296,0,11,-1,4,3,0,-1,-1,66.66666412,0,100,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,0.059999999,0,0,0,0,0,0.25,0.59765625,0.27734375,0.15625,1,0.62890625,0.33203125,0,1,0.99609375,0.5,0.0234375,1,0.273584902,0.273584902,0.273584902,1,This person seems to be quite skinny and short that has a large head. They have dark hands skin and orange eyes. They have straight light brown hair and eyebrows.,She's wearing a short cropped black t-shirt that exposes some of her stomach. She has on straight maroon colored pants that end at the calve. She's wearing a bright white boots.,This woman is dressed pretty casually and looks like a student on her day off. She didn't seem very friendly and appears to be frowning. She just doesn't seem like a nice person at all.,This person seems to be quite skinny and short that has a large head. They have dark hands skin and orange eyes. They have straight light brown hair and eyebrows. She's wearing a short cropped black t-shirt that exposes some of her stomach. She has on straight maroon colored pants that end at the calve. She's wearing a bright white boots. This woman is dressed pretty casually and looks like a student on her day off. She didn't seem very friendly and appears to be frowning. She just doesn't seem like a nice person at all.
2078849511173-97,0,2,-1,0,7,12,-1,-1,66.66666412,0,33.33333206,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.02,0,0,0,0,0,0.25,0.40234375,0.1796875,0.12890625,1,0.125,0.59375,0.99609375,1,0.99609375,0.5,0.0234375,1,0.273584902,0.273584902,0.273584902,1,Has a shorter frame to them. Long legs for their height. Dark skinned female with light hair.,Itâ€™s an athletic wear type of outfit. Blue shorts with a white belly top. Some gray abs white sneakers are being worn.,Ver sad looking. Has a down expression to them. Not a relaxed posture.,Has a shorter frame to them. Long legs for their height. Dark skinned female with light hair. Itâ€™s an athletic wear type of outfit. Blue shorts with a white belly top. Some gray abs white sneakers are being worn. Ver sad looking. Has a down expression to them. Not a relaxed posture.
6392472976593-297,0,11,0,7,6,2,-1,0,33.33333206,0,33.33333206,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,-0.02,0,0,0,0,0,-0.083333336,0.88671875,0.53515625,0.41015625,1,0.99609375,0,0,1,0.99609375,0.99609375,0.99609375,1,0.273584902,0.273584902,0.273584902,1,Very  tall Asian female. Medium build for a frame. Very strong jawline.,"Wearing a pantsuit. Itâ€™s gray in color with light gray shirt under blazer. Light gray shoes, dark and light gray bucket hat and some purple glasses.",Very masculine look. Strong personality with some style. Not very expressive looking face.,"Very  tall Asian female. Medium build for a frame. Very strong jawline. Wearing a pantsuit. Itâ€™s gray in color with light gray shirt under blazer. Light gray shoes, dark and light gray bucket hat and some purple glasses. Very masculine look. Strong personality with some style. Not very expressive looking face."
2277952530231-98,0,2,-1,3,4,0,-1,12,100,0,33.33333206,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,0.059999999,0,0,0,0,0,0.083333336,0.8203125,0.46875,0.33984375,1,0.37890625,0.15625,0,1,0.99609375,0.5,0.0234375,1,0.273584902,0.273584902,0.273584902,1,She is overweight.  She has pale skin.  She has a large bust.,She has on a maroon sweater.  She has on very short pants.  She has white shoes and shades.,She looks like it is her day off.  She looks very nice.  She looks lazy.,She is overweight.  She has pale skin.  She has a large bust. She has on a maroon sweater.  She has on very short pants.  She has white shoes and shades. She looks like it is her day off.  She looks very nice.  She looks lazy.
6398259592645-298,0,11,-1,2,4,2,-1,0,66.66666412,0,33.33333206,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.059999999,0,0,0,0,0,-0.083333336,0.7578125,0.38671875,0.2578125,1,0,0.4921875,0,1,0.7421875,0.7421875,0.7421875,1,0.273584902,0.273584902,0.273584902,1,The woman is tall. She looks a bit old. She has long legs. She is quite thin but busty.,She is wearing a pink short sleeve. She is wearing sports pants. She is wearing sneakers.,She might be retired. She might also be an gym trainer. She might be an athlete.,The woman is tall. She looks a bit old. She has long legs. She is quite thin but busty. She is wearing a pink short sleeve. She is wearing sports pants. She is wearing sneakers. She might be retired. She might also be an gym trainer. She might be an athlete.
2477055549289-99,0,3,-1,5,7,0,-1,10,100,0,66.66666412,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.02,0,0,0,0,0,-0.083333336,0.4921875,0.24609375,0.15625,1,0,0.4921875,0,1,0.73046875,0.4453125,0,1,0.273584902,0.273584902,0.273584902,1,This woman is tall and has a big upper body. She has brown skin and dirty blond hair. She has broad shoulders.,She is wearing a black skirt that stops just above her knees. She has a blue jacket with a black collar on. She's wearing circular blue glasses.,She seems very studious like a librarian. She is intelligent and carries herself well. She may be a bit shy.,This woman is tall and has a big upper body. She has brown skin and dirty blond hair. She has broad shoulders. She is wearing a black skirt that stops just above her knees. She has a blue jacket with a black collar on. She's wearing circular blue glasses. She seems very studious like a librarian. She is intelligent and carries herself well. She may be a bit shy.
6404324543556-299,0,11,-1,8,1,0,-1,-1,100,0,66.66666412,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.059999999,0,0,0,0,0,0.083333336,0.4921875,0.24609375,0.15625,1,0.37890625,0.15625,0,1,0.7421875,0.7421875,0.7421875,1,0.273584902,0.273584902,0.273584902,1,This one appears to be tall with long legs and a very large chest. She has straight gray hair that is comb to one side and gray eyebrows. She has brown skin and brown colored eyes.,This one is wearing a green sleeveless tank and straight red pants that end before the ankle. She is wearing white boots with black soles. She does not have any other clothing or accessories on.,This woman is dressed very casually and I can imagine her being someone's grandmother. She seems rather elderly. She also appears to be kind and a nice person.,This one appears to be tall with long legs and a very large chest. She has straight gray hair that is comb to one side and gray eyebrows. She has brown skin and brown colored eyes. This one is wearing a green sleeveless tank and straight red pants that end before the ankle. She is wearing white boots with black soles. She does not have any other clothing or accessories on. This woman is dressed very casually and I can imagine her being someone's grandmother. She seems rather elderly. She also appears to be kind and a nice person.
2477990826639-100,0,3,-1,2,0,4,-1,10,33.33333206,0,66.66666412,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.059999999,0,0,0,0,0,-0.083333336,0.83984375,0.60546875,0.4765625,1,0.125,0.59375,0.99609375,1,0.99609375,0.265625,0,1,0.273584902,0.273584902,0.273584902,1,"This is a female in her late 20s or 30s. She has a medium build with long legs. Her skin is pale and her hair is long, straight and orange, without bangs.",She wears a long-sleeved lavender pullover top. She has capri-style pale blue-gray shorts that come to her knee. Her shoes are gray ankle boots or high-top sneakers. She wears round glasses with blue lenses.,"She has a casual look not suitable for the office. She might be a stay-at-home mom or an older college student. Or, she may have a job of relatively low status. She might live in the suburbs rather than the city.","This is a female in her late 20s or 30s. She has a medium build with long legs. Her skin is pale and her hair is long, straight and orange, without bangs. She wears a long-sleeved lavender pullover top. She has capri-style pale blue-gray shorts that come to her knee. Her shoes are gray ankle boots or high-top sneakers. She wears round glasses with blue lenses. She has a casual look not suitable for the office. She might be a stay-at-home mom or an older college student. Or, she may have a job of relatively low status. She might live in the suburbs rather than the city."
