Character-ID,Gender,Hair,Hat,TShirt,Pants,Shoes,Beard,Accessory,Fat,Muscles,Slimness,Thin,BreastSize,Neck_Width,Ear_Size,Ear_Angle,Jaw_Width,Jaw_Shift,Jaw_Offset,Cheek_Size,Chin_Offset,Eye_Width,Eye_Form,Eye_InnerCorner,Eye_Corner,Eye_Rotation,Eye_Offset,Eye_ScaleX,Eye_ScaleY,Eye_Size,Eye_Close,Eye_Height,Brow_Height,Brow_Shape,Brow_Thickness,Brow_Length,Nose_Length,Nose_Size,Nose_Angle,Nose_Offset,Nose_Bridge,Nose_Hump,Mouth_Offset,Mouth_Width,Mouth_Size,Mouth_Open,Mouth_Bulging,LipsCorners_Offset,Face_Form,Chin_Width,Chin_Form,Head_Offset,Height,Smile,Sadness,Surprise,Thoughtful,Angry,HeadSize,SkinColor.r,SkinColor.g,SkinColor.b,SkinColor.a,EyeColor.r,EyeColor.g,EyeColor.b,EyeColor.a,HairColor.r,HairColor.g,HairColor.b,HairColor.a,UnderpantsColor.r,UnderpantsColor.g,UnderpantsColor.b,UnderpantsColor.a,Answer.q1_Description,Answer.q2_Description,Answer.q3_Description,AnswerCombined
50735116282593-338,1,13,-1,-1,0,10,3,0,33.33333206,66.66666412,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.059999999,0,0,0,0,0,0.083333336,0.40234375,0.1796875,0.12890625,1,0.80078125,0.2421875,0.99609375,1,0.99609375,0,0.99609375,1,0.566037774,0.566037774,0.566037774,1,"This man has dark brown skin. He has purple hair and a purple beard. He is of average height around 5'7"", 5'9"". He also has purple eyes.",This man has on no shirt. He has on black tracksuit pants. He has on black high-top sneakers and he has on black chunky glasses.,This man has a very clean hair cut like a corporate America man. He might be a manager in a bank. He could also be a manager at a grocery store.,"This man has dark brown skin. He has purple hair and a purple beard. He is of average height around 5'7"", 5'9"". He also has purple eyes. This man has on no shirt. He has on black tracksuit pants. He has on black high-top sneakers and he has on black chunky glasses. This man has a very clean hair cut like a corporate America man. He might be a manager in a bank. He could also be a manager at a grocery store."
25659001420470-172,1,6,-1,2,3,6,2,-1,100,66.66666412,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,-0.026666669,0,0,0,0,0,0.083333336,0.40234375,0.1796875,0.12890625,1,0.62890625,0.33203125,0,1,0.99609375,0,0.99609375,1,0.566037774,0.566037774,0.566037774,1,They look really tan,Player wearing a yellow hooded jacket and black pants. Brown shoes,Did mean work as a pizza delivery guy. Very casual looking,They look really tan Player wearing a yellow hooded jacket and black pants. Brown shoes Did mean work as a pizza delivery guy. Very casual looking
50794657098545-339,1,13,-1,13,1,1,3,3,66.66666412,66.66666412,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,-0.113333337,0,0,0,0,0,0.083333336,0.4921875,0.24609375,0.15625,1,0.62890625,0.33203125,0,1,0.125,0.59375,0.99609375,1,0.566037774,0.566037774,0.566037774,1,He is shorter than the average man. He has short blue hair and neatly groomed blue facial hair. He has dark brown skin.,He has a bright orange vest on over a white t-shirt. He has gray headphones or safety earmuffs on. He's wearing gray shorts.,"He works for an airline or is in construction going by the looks of his safety vest. His headphones tell me he might work around noisy areas. He looks small, but strong and determined.","He is shorter than the average man. He has short blue hair and neatly groomed blue facial hair. He has dark brown skin. He has a bright orange vest on over a white t-shirt. He has gray headphones or safety earmuffs on. He's wearing gray shorts. He works for an airline or is in construction going by the looks of his safety vest. His headphones tell me he might work around noisy areas. He looks small, but strong and determined."
50858686641798-340,1,13,-1,7,0,3,3,6,66.66666412,100,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.026666669,0,0,0,0,0,-0.083333336,0.41015625,0.1796875,0.09765625,1,0.80078125,0.2421875,0.99609375,1,0.73046875,0.4453125,0,1,0.566037774,0.566037774,0.566037774,1,"This is a male, around age 30. He has violet eyes and medium brown skin tone. His hair is dark yellow with a matching short beard and mustache. He has a medium build with longer legs and arms.","He wears a white collared shirt with the sleeves rolled. His pants are gray with long, straight legs. He wears a two-toned dark headband and white sneakers or shoes.",He might work as a coach or in the construction field. He may be a former jock who is no longer in school. His job is not high-status or highly paid.,"This is a male, around age 30. He has violet eyes and medium brown skin tone. His hair is dark yellow with a matching short beard and mustache. He has a medium build with longer legs and arms. He wears a white collared shirt with the sleeves rolled. His pants are gray with long, straight legs. He wears a two-toned dark headband and white sneakers or shoes. He might work as a coach or in the construction field. He may be a former jock who is no longer in school. His job is not high-status or highly paid."
25674441479118-173,1,6,-1,4,0,6,2,-1,33.33333206,66.66666412,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,-0.113333337,0,0,0,0,0,-0.083333336,0.4921875,0.24609375,0.15625,1,0.125,0.59375,0.99609375,1,0.125,0.59375,0.99609375,1,0.566037774,0.566037774,0.566037774,1,This man has dark brown skin. He has blue eyes and blue hair. He is bulky but with a tiny head.,This man is wearings a suit and tie. He is wearing business casual shoes. His suit is nicely pressed.,"This is a professional wrestler. He has to dress nice because he is going to court, but it is hard to hide his eclectic style. He feels very uncomfortable being so dressed up.","This man has dark brown skin. He has blue eyes and blue hair. He is bulky but with a tiny head. This man is wearings a suit and tie. He is wearing business casual shoes. His suit is nicely pressed. This is a professional wrestler. He has to dress nice because he is going to court, but it is hard to hide his eclectic style. He feels very uncomfortable being so dressed up."
50920841361579-341,1,13,-1,-1,0,3,3,9,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,-0.026666669,0,0,0,0,0,0.083333336,0.8203125,0.46875,0.33984375,1,0.62890625,0.33203125,0,1,0.99609375,0.99609375,0.99609375,1,0.566037774,0.566037774,0.566037774,1,This person looks to be in decent shape. They have muscle tone. They also look old with gray hair.,The clothing is very casual. They have blue shoes with loose gray pants. They are either bare chested or wearing a skin-toned top. They have a blue mask.,"Since the person has a mask, they must be around other people. However, they appear to be shirtless, so they must be at home. They are too casual for a professional setting.","This person looks to be in decent shape. They have muscle tone. They also look old with gray hair. The clothing is very casual. They have blue shoes with loose gray pants. They are either bare chested or wearing a skin-toned top. They have a blue mask. Since the person has a mask, they must be around other people. However, they appear to be shirtless, so they must be at home. They are too casual for a professional setting."
25733228624439-174,1,6,-1,-1,0,7,2,-1,33.33333206,100,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.059999999,0,0,0,0,0,0.25,0.88671875,0.53515625,0.41015625,1,0.62890625,0.33203125,0,1,0.99609375,0.265625,0,1,0.566037774,0.566037774,0.566037774,1,He has an unusually large head that looks much larger than his body. He has a small frame which makes his big head really stand out. He has a mohawk.,He is wearing slacks or jeans. They are a dark gray or a faded black color. He has blue shoes on.,"He looks like he might be a musician. Wearing no shirt and having a mohawk makes me think he's in the music scene in some way. He looks kind of crazy, bold and adventurous.","He has an unusually large head that looks much larger than his body. He has a small frame which makes his big head really stand out. He has a mohawk. He is wearing slacks or jeans. They are a dark gray or a faded black color. He has blue shoes on. He looks like he might be a musician. Wearing no shirt and having a mohawk makes me think he's in the music scene in some way. He looks kind of crazy, bold and adventurous."
50993900782296-342,1,13,1,4,2,12,3,12,66.66666412,66.66666412,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,0.059999999,0,0,0,0,0,0.25,0.4921875,0.24609375,0.15625,1,0.125,0.59375,0.99609375,1,0.99609375,0.265625,0,1,0.566037774,0.566037774,0.566037774,1,The man has a large head compared to his body.  His legs are long geometric rectangles.  His arms seem very short.,The man is wearing a grey business suit.  He has a bright red tie.  He is wearing bright yellow pants.,The man looks like he is a lawyer because of his suit.  He looks confident.  He also looks silly because his head is so  big.,The man has a large head compared to his body.  His legs are long geometric rectangles.  His arms seem very short. The man is wearing a grey business suit.  He has a bright red tie.  He is wearing bright yellow pants. The man looks like he is a lawyer because of his suit.  He looks confident.  He also looks silly because his head is so  big.
25776888878197-175,1,6,-1,12,3,-1,2,2,66.66666412,66.66666412,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,0.059999999,0,0,0,0,0,0.083333336,0.41015625,0.1796875,0.09765625,1,0.125,0.59375,0.99609375,1,0.5,0,0.96875,1,0.566037774,0.566037774,0.566037774,1,He is average to short. He has purple hair. He looks middle aged.,He is wearing a white doctor's coat. He is wearing black slacks. He is wearing dress shoes.,Due to his stethoscope and white doctor's coat I think he is a doctor. He might be a nurse or a PA. He could also be a vet.,He is average to short. He has purple hair. He looks middle aged. He is wearing a white doctor's coat. He is wearing black slacks. He is wearing dress shoes. Due to his stethoscope and white doctor's coat I think he is a doctor. He might be a nurse or a PA. He could also be a vet.
51075186908447-343,1,13,-1,6,0,5,4,3,33.33333206,66.66666412,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,0.059999999,0,0,0,0,0,0.083333336,0.40234375,0.1796875,0.12890625,1,0.125,0.59375,0.99609375,1,0,0.76953125,0,1,0.566037774,0.566037774,0.566037774,1,This man is thin. He has dark skin and green hair. He has blue eyes and a beard.,This man is in a green t-shirt and red button down shirt. He is in grey pants. He has on brown shoes.,This man is an artist. He shows his creativity through his appearance as well as through his art. He is very introverted and uses headphones to block out others.,This man is thin. He has dark skin and green hair. He has blue eyes and a beard. This man is in a green t-shirt and red button down shirt. He is in grey pants. He has on brown shoes. This man is an artist. He shows his creativity through his appearance as well as through his art. He is very introverted and uses headphones to block out others.
25820772490477-176,1,6,-1,7,0,6,2,4,66.66666412,66.66666412,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,0.059999999,0,0,0,0,0,-0.083333336,0.7578125,0.38671875,0.2578125,1,0.80078125,0.2421875,0.99609375,1,0.99609375,0,0.99609375,1,0.566037774,0.566037774,0.566037774,1,"The person has light brown skin, is male, has a purple mohawk, and a purple beard.","The person is wearing headphones, a white work shirt with the sleeves rolled up, gray slacks, and brown shoes.",The person looks alert and curious.,"The person has light brown skin, is male, has a purple mohawk, and a purple beard. The person is wearing headphones, a white work shirt with the sleeves rolled up, gray slacks, and brown shoes. The person looks alert and curious."
25845777951854-177,1,6,-1,8,1,2,2,-1,66.66666412,33.33333206,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,0.059999999,0,0,0,0,0,-0.083333336,0.4921875,0.24609375,0.15625,1,0.37890625,0.15625,0,1,0.99609375,0.9375,0,1,0.566037774,0.566037774,0.566037774,1,"This young man is muscular. His shoulders are broad and chest large. His arms hang down, but have the arch of a muscular person. He is tall and lean.",The shirt is long sleeve with a hood. His shorts come down to his knees. His shoes are bright yellow boots.,"The person is ready for action. His legs are spaced one in front of the other, like a person on the move. He has a serious gaze and is focused on the present.","This young man is muscular. His shoulders are broad and chest large. His arms hang down, but have the arch of a muscular person. He is tall and lean. The shirt is long sleeve with a hood. His shorts come down to his knees. His shoes are bright yellow boots. The person is ready for action. His legs are spaced one in front of the other, like a person on the move. He has a serious gaze and is focused on the present."
51146253862643-344,1,13,1,3,1,2,4,-1,100,66.66666412,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,-0.113333337,0,0,0,0,0,0.25,0.40234375,0.1796875,0.12890625,1,0.37890625,0.15625,0,1,0.7421875,0.7421875,0.7421875,1,0.566037774,0.566037774,0.566037774,1,This man looks much shorter than the average person. He has a very stocky build. He has dark skin.,He is wearing a long sleeve top and shorts. He has yellow high top sneakers on. He's also wearing a black cap on his head.,He seems like an athletic person. His outfit makes me think he might be involved in sports in some way. He looks kind of nervous or anxious because of his height.,This man looks much shorter than the average person. He has a very stocky build. He has dark skin. He is wearing a long sleeve top and shorts. He has yellow high top sneakers on. He's also wearing a black cap on his head. He seems like an athletic person. His outfit makes me think he might be involved in sports in some way. He looks kind of nervous or anxious because of his height.
25889991026256-178,1,6,-1,6,0,0,2,1,33.33333206,33.33333206,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.113333337,0,0,0,0,0,-0.083333336,0.59765625,0.27734375,0.15625,1,0,0.4921875,0,1,0.99609375,0.9375,0,1,0.566037774,0.566037774,0.566037774,1,He has a small head and amber colored skin. He has a blondish green mohawk. He is average height and build.,He has black pants on. He has a red unbuttoned shirt on which is opened up to show a bright green shirt. He is wearing glasses.,He is artistic and perhaps a painter. Has stands with confidence. He doesn't let people push him around.,He has a small head and amber colored skin. He has a blondish green mohawk. He is average height and build. He has black pants on. He has a red unbuttoned shirt on which is opened up to show a bright green shirt. He is wearing glasses. He is artistic and perhaps a painter. Has stands with confidence. He doesn't let people push him around.
51176189562564-345,1,13,1,1,3,2,4,1,66.66666412,33.33333206,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.059999999,0,0,0,0,0,-0.083333336,0.41015625,0.1796875,0.09765625,1,0.7421875,0.7421875,0.7421875,1,0,0.76953125,0,1,0.566037774,0.566037774,0.566037774,1,"The person is male, has brown skin, and a green beard.","The person is wearing a gray cap, sunglasses, a white tank top, gray slacks, and yellow shoes.",The person appears sporty and alert.,"The person is male, has brown skin, and a green beard. The person is wearing a gray cap, sunglasses, a white tank top, gray slacks, and yellow shoes. The person appears sporty and alert."
25951069165840-179,1,6,-1,7,1,1,2,4,100,100,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,0.059999999,0,0,0,0,0,0.083333336,0.41015625,0.1796875,0.09765625,1,0.125,0.59375,0.99609375,1,0.37890625,0.15625,0,1,0.566037774,0.566037774,0.566037774,1,He appears to be a short black man. He appears to be in okay shape and weight. He has brown hair and blue eyes,"He has on a white long sleeve shirt, rolled up. He is wearingÂ gray shorts. He has onÂ gray flip flops",He looks casual overall. He could be a bartender. He is looking straight ahead of him,"He appears to be a short black man. He appears to be in okay shape and weight. He has brown hair and blue eyes He has on a white long sleeve shirt, rolled up. He is wearingÂ gray shorts. He has onÂ gray flip flops He looks casual overall. He could be a bartender. He is looking straight ahead of him"
